"Row.names" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "product_name" "kegg_entry" "kegg_definition" "kegg_module" "kegg_module_desc" "kegg_pathway" "kegg_pathway_desc" "pfam_access" "pfam_product_name" "pfam_desc" "tigrfam_access" "tigrfam_name" "tigrfam_product_name" "tigrfam_desc" "cog_access" "cog_name" "cog_function" "cog_category" "kog_access" "kog_name" "kog_function" "kog_category" "ublastp" "ublastp_desc" "tax_kingdom" "tax_phylum" "tax_class" "tax_order" "tax_family" "tax_genus" "tax_specie"
"1842" "NMG90_09925" 96.9781902572588 0.130804183268405 0.270393481357194 0.48375494339529 0.628559794989767 0.99588490034801 "SASP-B, sspB" "K06419" "small acid-soluble spore protein B (major beta-type SASP)" "NULL" "NULL" "NULL" "NULL" "PF00269.19" "SASP" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1843" "NMG90_09930" 21.5089137858927 0.328507702761007 0.397385028294867 0.826673576935183 0.408422101735592 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1844" "NMG90_09935" 380.969548743458 0.234167449210497 0.171792976068718 1.3630792979384 0.172857520449646 0.99588490034801 "NULL" "NULL" "yheC/D like ATP-grasp family protein" "NULL" "NULL" "NULL" "NULL" "PF14398.5" "ATPgrasp_YheCD" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1845" "NMG90_09940" 185.350314473697 0.0487267045092392 0.22768641794975 0.214007954220586 0.830540854307697 0.99588490034801 "NULL" "NULL" "putative two-component sensor kinase citS" "NULL" "NULL" "NULL" "NULL" "PF14398.5" "ATPgrasp_YheCD" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1846" "NMG90_09945" 1047.0968064427 -0.318874778627013 0.164843085697727 -1.93441403548908 0.0530622421471864 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF04286.11" "DUF445" "-" "NULL" "NULL" "NULL" "NULL" "COG4399" "COG4399" "Uncharacterized protein conserved in bacteria" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1847" "NMG90_09950" 6664.07108724343 -0.0532415353582824 0.181413913896807 -0.293480991698175 0.769154526597401 0.99588490034801 "NULL" "NULL" "protein of unknown function DUF964" "NULL" "NULL" "NULL" "NULL" "PF06133.10" "Com_YlbF" "-" "NULL" "NULL" "NULL" "NULL" "COG3679" "COG3679" "Regulatory protein involved in competence development and sporulation" "Replication, recombination and repair;    Signal transduction mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1848" "NMG90_09955" 605.197389768497 -0.00233717948215246 0.193586446461429 -0.0120730532786454 0.990367331195198 0.998947060387978 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1849" "NMG90_09960" 325.274542903286 0.118611833576716 0.256354105633667 0.46268747396702 0.643588398062919 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF08006.10" "DUF1700" "-" "NULL" "NULL" "NULL" "NULL" "COG4709" "COG4709" "Predicted membrane protein" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1850" "NMG90_09965" 1996.59331740385 -0.073504547166506 0.381741188741475 -0.192550736819456 0.847310829131532 0.99588490034801 "IlvB" "K01652" "acetolactate synthase I/II/III large subunit" "M00019==M00570" "Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine==Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine" "ko00290==ko00650==ko00660==ko00770==ko01100==ko01110==ko01210==ko01230" "Valine, leucine and isoleucine biosynthesis==Butanoate metabolism==C5-Branched dibasic acid metabolism==Pantothenate and CoA biosynthesis==Metabolic pathways==Biosynthesis of secondary metabolites==2-Oxocarboxylic acid metabolism==Biosynthesis of amino acids" "PF02775.20" "TPP_enzyme_C" "-" "NULL" "NULL" "NULL" "NULL" "COG0028" "IlvB" "Thiamine pyrophosphate-requiring enzymes [acetolactate synthase, pyruvate dehydrogenase (cytochrome), glyoxylate carboligase, phosphonopyruvate decarboxylase]" "acetolactate synthase, pyruvate dehydrogenase (cytochrome), glyoxylate carboligase, phosphonopyruvate decarboxylase] [Amino acid transport and metabolism / Coenzyme metabolism" "KOG1185" "KOG1185" "Thiamine pyrophosphate-requiring enzyme" "Amino acid transport and metabolism, Coenzyme transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1851" "NMG90_09970" 706.181031928996 -0.156911685480012 0.352077203216076 -0.445674085248037 0.655832686645666 0.99588490034801 "alsD, budA, aldC" "K01575" "acetolactate decarboxylase" "NULL" "NULL" "ko00650==ko00660" "Butanoate metabolism==C5-Branched dibasic acid metabolism" "PF03306.12" "AAL_decarboxy" "-" "NULL" "NULL" "NULL" "NULL" "COG3527" "AlsD" "Alpha-acetolactate decarboxylase" "Secondary metabolites biosynthesis, transport, and catabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1852" "NMG90_09975" 103.588118309537 -0.0878513916291149 0.316281655813053 -0.27776315829408 0.781194174095268 0.99588490034801 "NULL" "NULL" "tetratricopeptide repeat family protein" "NULL" "NULL" "NULL" "NULL" "PF00535.25" "Glycos_transf_2" "-" "NULL" "NULL" "NULL" "NULL" "COG0463" "WcaA" "Glycosyltransferases involved in cell wall biogenesis" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1853" "NMG90_09980" 639.819922238755 0.236023640946225 0.16374271852187 1.44142984235785 0.149463284479265 0.99588490034801 "rfbC" "K20444" "O-antigen biosynthesis protein" "NULL" "NULL" "NULL" "NULL" "PF00535.25" "Glycos_transf_2" "-" "NULL" "NULL" "NULL" "NULL" "COG1216" "COG1216" "Predicted glycosyltransferases" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1854" "NMG90_09985" 576.615932383486 -0.111396775045941 0.195765368963819 -0.569032079757319 0.569334369696176 0.99588490034801 "MPG" "K03652" "DNA-3-methyladenine glycosylase" "NULL" "NULL" "ko03410" "Base excision repair" "PF02245.15" "Pur_DNA_glyco" "-" "NULL" "NULL" "NULL" "NULL" "COG2094" "Mpg" "3-methyladenine DNA glycosylase" "DNA replication, recombination, and repair" "KOG4486" "KOG4486" "3-methyladenine DNA glycosylase" "Replication, recombination and repair" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1855" "NMG90_09990" 77.1295342522048 -0.0968865925378216 0.297798184146981 -0.325343127310684 0.744921393819483 0.99588490034801 "NULL" "NULL" "yhaX stress response protein yhaX" "NULL" "NULL" "NULL" "NULL" "PF08282.11" "Hydrolase_3" "-" "NULL" "NULL" "NULL" "NULL" "COG0561" "Cof" "Predicted hydrolases of the HAD superfamily" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1856" "NMG90_09995" 2037.05512118877 -0.250927656603639 0.328473636941416 -0.763920230981556 0.444914780452301 0.99588490034801 "NULL" "NULL" "LPXTG-motif cell wall anchor domain" "NULL" "NULL" "NULL" "NULL" "PF13620.5" "CarboxypepD_reg" "-" "NULL" "NULL" "NULL" "NULL" "COG4932" "COG4932" "Predicted outer membrane protein" "Cell envelope biogenesis, outer membrane" "KOG1948" "KOG1948" "Metalloproteinase-related collagenase pM5" "Posttranslational modification, protein turnover, chaperones" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1857" "NMG90_10000" 4621.61579254583 -0.0873209443846819 0.144020642249452 -0.606308533421458 0.544309893112146 0.99588490034801 "hemN, hemZ" "K02495" "oxygen-independent coproporphyrinogen III oxidase" "M00121" "Heme biosynthesis, plants and bacteria, glutamate => heme" "ko00860==ko01100==ko01110" "Porphyrin and chlorophyll metabolism==Metabolic pathways==Biosynthesis of secondary metabolites" "PF04055.20" "Radical_SAM" "-" "NULL" "NULL" "NULL" "NULL" "COG0635" "HemN" "Coproporphyrinogen III oxidase and related Fe-S oxidoreductases" "Coenzyme metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1858" "NMG90_10005" 3095.39395357716 -0.272030159865885 0.278509908787556 -0.976734224825683 0.32870074679968 0.99588490034801 "ACSL, fadD" "K01897" "long-chain acyl-CoA synthetase" "M00086" "beta-Oxidation, acyl-CoA synthesis" "ko00061==ko00071==ko01100==ko01212==ko02024==ko03320==ko04146==ko04216==ko04714==ko04920" "Fatty acid biosynthesis==Fatty acid degradation==Metabolic pathways==Fatty acid metabolism==Quorum sensing==PPAR signaling pathway==Peroxisome==Ferroptosis==Thermogenesis==Adipocytokine signaling pathway" "PF00501.27" "AMP-binding" "-" "NULL" "NULL" "NULL" "NULL" "COG0318" "CaiC" "Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II" "Lipid metabolism / Secondary metabolites biosynthesis, transport, and catabolism" "KOG1176" "KOG1176" "Acyl-CoA synthetase" "Lipid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1859" "NMG90_10010" 2011.1233419268 0.263155404548691 0.151788563097718 1.73369718494059 0.0829718262764515 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1860" "NMG90_10015" 1429.79201207668 0.074759464551943 0.248050019245095 0.301388666606287 0.763118135524942 0.99588490034801 "TC.SULP" "K03321" "sulfate permease, SulP family" "NULL" "NULL" "NULL" "NULL" "PF00916.19" "Sulfate_transp" "-" "NULL" "NULL" "NULL" "NULL" "COG0659" "SUL1" "Sulfate permease and related transporters (MFS superfamily)" "Inorganic ion transport and metabolism" "KOG0236" "KOG0236" "Sulfate/bicarbonate/oxalate exchanger SAT-1 and related transporters (SLC26 family)" "Inorganic ion transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1861" "NMG90_10020" 4419.08514495599 0.0627405249330324 0.221971293008622 0.282651527062986 0.777443977308198 0.99588490034801 "NULL" "NULL" "putative membrane carboxypeptidase" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1862" "NMG90_10025" 1604.41584472135 -0.0772531100848108 0.181443213189784 -0.425770183004898 0.670275315788151 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1863" "NMG90_10030" 3216.7864933988 -0.125651248335788 0.121922146365172 -1.0305859278383 0.30273503791644 0.99588490034801 "secA" "K03070" "preprotein translocase subunit SecA" "NULL" "NULL" "ko02024==ko03060==ko03070" "Quorum sensing==Protein export==Bacterial secretion system" "PF07517.13" "SecA_DEAD" "-" "NULL" "NULL" "NULL" "NULL" "COG0653" "SecA" "Preprotein translocase subunit SecA (ATPase, RNA helicase)" "Intracellular trafficking and secretion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1864" "NMG90_10035" 5480.88020518093 -0.0173927827900315 0.108860328531083 -0.159771544186231 0.873061040538817 0.99588490034801 "NULL" "NULL" "csaA1 polysaccharide biosynthesis family protein" "NULL" "NULL" "NULL" "NULL" "PF01943.16" "Polysacc_synt" "-" "NULL" "NULL" "NULL" "NULL" "COG2244" "RfbX" "Membrane protein involved in the export of O-antigen and teichoic acid" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1865" "NMG90_10040" 2872.35389798979 0.0672484606657009 0.223603039857511 0.300749313196074 0.76360566206624 0.99588490034801 "NULL" "NULL" "csaB polysaccharide pyruvyl transferase CsaB" "NULL" "NULL" "NULL" "NULL" "PF04230.12" "PS_pyruv_trans" "-" "NULL" "NULL" "NULL" "NULL" "COG2327" "WcaK" "Polysaccharide pyruvyl transferase family protein" "Cell wall/membrane/envelope biogenesis" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1866" "NMG90_10045" 17694.0393912811 0.0282590971060255 0.29393095886368 0.0961419552920643 0.92340783011597 0.99588490034801 "NULL" "NULL" "crystal protein" "NULL" "NULL" "NULL" "NULL" "PF00395.19" "SLH" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1867" "NMG90_10050" 33186.4710892439 -0.460343456273217 0.386150461436064 -1.19213493766454 0.233208339672074 0.99588490034801 "NULL" "NULL" "eag s-layer protein ea1" "NULL" "NULL" "NULL" "NULL" "PF00395.19" "SLH" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1868" "NMG90_10055" 1769.43021899012 -0.0235810313545587 0.202837891624705 -0.116255553465271 0.907450009885092 0.99588490034801 "NULL" "NULL" "DHHW family protein" "NULL" "NULL" "NULL" "NULL" "PF16822.4" "ALGX" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1869" "NMG90_10060" 1796.74989193758 -0.168255033669438 0.194392585874102 -0.865542442953084 0.386741131010576 0.99588490034801 "algI" "K19294" "alginate O-acetyltransferase complex protein AlgI" "NULL" "NULL" "NULL" "NULL" "PF03062.18" "MBOAT" "-" "NULL" "NULL" "NULL" "NULL" "COG1696" "DltB" "Predicted membrane protein involved in D-alanine export" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1870" "NMG90_10065" 1004.02531580342 -0.24505961753668 0.195679463669174 -1.25235225476185 0.210441535795566 0.99588490034801 "algI" "K19294" "alginate O-acetyltransferase complex protein AlgI" "NULL" "NULL" "NULL" "NULL" "PF03062.18" "MBOAT" "-" "NULL" "NULL" "NULL" "NULL" "COG1696" "DltB" "Predicted membrane protein involved in D-alanine export" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1871" "NMG90_10070" 1149.293376234 -0.208400876621299 0.263810361889258 -0.789964712260927 0.429548376920886 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1872" "NMG90_10075" 3968.15035460844 -0.0518582099712593 0.169276468042724 -0.306352150247906 0.759336536493468 0.99588490034801 "NULL" "NULL" "O-antigen ligase like membrane family protein" "NULL" "NULL" "NULL" "NULL" "PF13425.5" "O-antigen_lig" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1873" "NMG90_10080" 12357.4589390202 0.204705156597373 0.288507922284285 0.709530452323815 0.477995360883096 0.99588490034801 "NULL" "NULL" "crt2 Enoyl-CoA hydratase/isomerase" "NULL" "NULL" "NULL" "NULL" "PF00378.19" "ECH_1" "-" "NULL" "NULL" "NULL" "NULL" "COG1024" "CaiD" "Enoyl-CoA hydratase/carnithine racemase" "Lipid metabolism" "KOG1680" "KOG1680" "Enoyl-CoA hydratase" "Lipid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1874" "NMG90_10085" 538.924384889579 -0.0161718431215528 0.219176547227213 -0.073784550975648 0.941181820049762 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1875" "NMG90_10090" 347.054135690357 0.0951326213502805 0.20279806986697 0.46910023065153 0.638997994219763 0.99588490034801 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "COG4997" "COG4997" "Uncharacterized conserved protein" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1876" "NMG90_10095" 4554.60455433512 -0.012046025647183 0.146429700217422 -0.0822649068412819 0.934436060085082 0.99588490034801 "NULL" "NULL" "deblocking aminopeptidase" "NULL" "NULL" "NULL" "NULL" "PF05343.13" "Peptidase_M42" "-" "NULL" "NULL" "NULL" "NULL" "COG1363" "FrvX" "Cellulase M and related proteins" "Carbohydrate transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1877" "NMG90_10100" 1124.73228755793 -0.125712646699645 0.186880450588391 -0.672690194741291 0.501144406901651 0.99588490034801 "amiABC" "K01448" "N-acetylmuramoyl-L-alanine amidase" "NULL" "NULL" "ko01503" "Cationic antimicrobial peptide (CAMP) resistance" "PF01520.17" "Amidase_3" "-" "NULL" "NULL" "NULL" "NULL" "COG0860" "AmiC" "N-acetylmuramoyl-L-alanine amidase" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1878" "NMG90_10105" 758.272338189089 0.019794486332823 0.237173364460695 0.0834599887632126 0.933485790696277 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "COG1041" "COG1041" "Predicted DNA modification methylase" "DNA replication, recombination, and repair" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1879" "NMG90_10110" 2213.28579833273 -0.031647544854722 0.148682966672105 -0.212852524825627 0.831441993457597 0.99588490034801 "NULL" "NULL" "DinB family protein" "NULL" "NULL" "NULL" "NULL" "PF05163.11" "DinB" "-" "NULL" "NULL" "NULL" "NULL" "COG2318" "DinB" "Uncharacterized protein conserved in bacteria" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1880" "NMG90_10115" 23.5182516840946 -0.268135618833448 0.412896804041074 -0.649401051810453 0.516079184329353 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF11121.7" "DUF2639" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1881" "NMG90_10120" 11069.1793203182 0.24383365531483 0.230630410955662 1.0572484968676 0.290398191780707 0.99588490034801 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF12986.6" "DUF3870" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1882" "NMG90_10130" 1891.93598618259 0.0496220150486073 0.19057443876364 0.260381273430646 0.794569686537801 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF15594.5" "Imm50" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1883" "NMG90_10140" 425.377548700878 0.182655832309893 0.23195872087651 0.78744973079557 0.431018644544336 0.99588490034801 "NULL" "NULL" "membrane protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1884" "NMG90_10145" 281.422813390069 -0.0647580319167708 0.259742123556135 -0.249316633860413 0.803115865534615 0.99588490034801 "NULL" "NULL" "putative Cytosolic Protein" "NULL" "NULL" "NULL" "NULL" "PF13780.5" "DUF4176" "-" "NULL" "NULL" "NULL" "NULL" "COG4495" "COG4495" "Uncharacterized protein conserved in bacteria" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1885" "NMG90_10155" 9546.13778781643 0.0751410197916149 0.206458976002328 0.363951334287194 0.715894350295674 0.99588490034801 "NULL" "NULL" "esxA virulence factor esxA" "NULL" "NULL" "NULL" "NULL" "PF06013.11" "WXG100" "-" "NULL" "NULL" "NULL" "NULL" "COG4842" "COG4842" "Uncharacterized protein conserved in bacteria" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1886" "NMG90_10160" 771.945763972948 0.0681009037721436 0.194456076281225 0.35021226939525 0.726179399484476 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1887" "NMG90_10165" 1193.2757445533 -0.0328503804608651 0.20350319066058 -0.161424400051082 0.871759150218206 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF13125.5" "DUF3958" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1888" "NMG90_10175" 1347.01317681747 0.05490281485722 0.150332483930905 0.36520925765089 0.714955208278915 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1889" "NMG90_10185" 1306.26341274554 -0.0681515168628295 0.205970653734718 -0.330879742463729 0.740735324090359 0.99588490034801 "BC_0921" "K21497" "antitoxin" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1890" "NMG90_10200" 82.849244276303 0.254565340842919 0.27072098883512 0.940323622258782 0.34705158628731 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1891" "NMG90_10205" 43.7113028237933 -0.599660900627682 0.345417264323862 -1.73604785447389 0.0825553734244981 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1892" "NMG90_10210" 54.673699441057 -0.179162263614575 0.312953068816221 -0.572489237099594 0.566990575374833 0.99588490034801 "NULL" "NULL" "putative membrane protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1893" "NMG90_10215" 6449.2963115405 0.0512315566677949 0.228957089481565 0.223760516801642 0.822943653997126 0.99588490034801 "penP" "K17836" "beta-lactamase class A" "M00627" "beta-Lactam resistance, Bla system" "ko00311==ko01501" "Penicillin and cephalosporin biosynthesis==beta-Lactam resistance" "PF00144.23" "Beta-lactamase" "-" "NULL" "NULL" "NULL" "NULL" "COG2367" "PenP" "Beta-lactamase class A" "Defense mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
