"Row.names" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "product_name" "kegg_entry" "kegg_definition" "kegg_module" "kegg_module_desc" "kegg_pathway" "kegg_pathway_desc" "pfam_access" "pfam_product_name" "pfam_desc" "tigrfam_access" "tigrfam_name" "tigrfam_product_name" "tigrfam_desc" "cog_access" "cog_name" "cog_function" "cog_category" "kog_access" "kog_name" "kog_function" "kog_category" "ublastp" "ublastp_desc" "tax_kingdom" "tax_phylum" "tax_class" "tax_order" "tax_family" "tax_genus" "tax_specie"
"3034" "NMG90_16165" 17933.776965466 -0.298497967946388 0.68532028170256 -0.435559804541055 0.663156139534998 1 "DLD, lpd, pdhD" "K00382" "dihydrolipoamide dehydrogenase" "M00009==M00011==M00032==M00036==M00307==M00532" "Citrate cycle (TCA cycle, Krebs cycle)==Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate==Lysine degradation, lysine => saccharopine => acetoacetyl-CoA==Leucine degradation, leucine => acetoacetate + acetyl-CoA==Pyruvate oxidation, pyruvate => acetyl-CoA==Photorespiration" "ko00010==ko00020==ko00260==ko00280==ko00310==ko00380==ko00620==ko00630==ko00640==ko01100==ko01110==ko01120==ko01200" "Glycolysis / Gluconeogenesis==Citrate cycle (TCA cycle)==Glycine, serine and threonine metabolism==Valine, leucine and isoleucine degradation==Lysine degradation==Tryptophan metabolism==Pyruvate metabolism==Glyoxylate and dicarboxylate metabolism==Propanoate metabolism==Metabolic pathways==Biosynthesis of secondary metabolites==Microbial metabolism in diverse environments==Carbon metabolism" "PF01134.21" "GIDA" "-" "NULL" "NULL" "NULL" "NULL" "COG1249" "Lpd" "Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component, and related enzymes" "Energy production and conversion" "KOG1335" "KOG1335" "Dihydrolipoamide dehydrogenase" "Energy production and conversion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3035" "NMG90_16170" 4010.20656476061 0.0260105737573963 0.216745833876661 0.120004953692432 0.904479223840903 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3036" "NMG90_16175" 8771.18558558224 0.0231421800212363 0.19406236992587 0.119251249122004 0.905076305363314 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF08968.9" "DUF1885" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3037" "NMG90_16180" 5132.11612020325 -0.10626270714059 0.23659242513358 -0.449138247264655 0.653331931186799 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF11256.7" "DUF3055" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3038" "NMG90_16185" 14581.8798773798 0.0882998810681129 0.198138849745949 0.445646480643901 0.655852629774781 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF13790.5" "SR1P" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3039" "NMG90_16190" 29375.4163716466 -0.0859993676464806 0.228196306701054 -0.376865729729548 0.706273390541529 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF13790.5" "SR1P" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3040" "NMG90_16195" 34539.0972035814 -0.104711101075251 0.225734953814206 -0.463867466273895 0.642742703047729 1 "NULL" "NULL" "phosphoesterase" "NULL" "NULL" "NULL" "NULL" "PF13790.5" "SR1P" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3041" "NMG90_16200" 685.620551077579 0.000433062925612862 0.23487606741056 0.00184379332635825 0.998528866605125 1 "tgl" "K00686" "protein-glutamine gamma-glutamyltransferase" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3042" "NMG90_16205" 9064.26812366498 0.0692634604970313 0.141436899783349 0.489712801985396 0.624337141553222 1 "speA" "K01585" "arginine decarboxylase" "M00133" "Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine" "ko00330==ko01100" "Arginine and proline metabolism==Metabolic pathways" "PF00155.20" "Aminotran_1_2" "-" "NULL" "NULL" "NULL" "NULL" "COG1982" "LdcC" "Arginine/lysine/ornithine decarboxylases" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3043" "NMG90_16210" 681.097489667147 -0.0727160273380656 0.270629178450754 -0.268692488202257 0.788166332829595 1 "NULL" "NULL" "protein of unknown function UPF0223" "NULL" "NULL" "NULL" "NULL" "PF05256.11" "UPF0223" "-" "NULL" "NULL" "NULL" "NULL" "COG4476" "COG4476" "Uncharacterized protein conserved in bacteria" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3044" "NMG90_16215" 61333.5787335538 0.0727904734459625 0.229102522215792 0.317720087679353 0.75069727240579 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF06335.11" "DUF1054" "-" "NULL" "NULL" "NULL" "NULL" "COG4493" "COG4493" "Uncharacterized protein conserved in bacteria" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3045" "NMG90_16220" 17428.3048675369 -0.11967474298981 0.206746173291595 -0.578848648487536 0.562691302201944 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3046" "NMG90_16225" 5352.60114746358 0.0109148596941534 0.181489415455702 0.0601404752268737 0.952043753716913 1 "SuhB" "K01092" "myo-inositol-1(or 4)-monophosphatase" "M00131" "Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol" "ko00521==ko00562==ko01100==ko01110==ko04070" "Streptomycin biosynthesis==Inositol phosphate metabolism==Metabolic pathways==Biosynthesis of secondary metabolites==Phosphatidylinositol signaling system" "PF00459.24" "Inositol_P" "-" "NULL" "NULL" "NULL" "NULL" "COG0483" "SuhB" "Archaeal fructose-1,6-bisphosphatase and related enzymes of inositol monophosphatase family" "Carbohydrate transport and metabolism" "KOG2951" "KOG2951" "Inositol monophosphatase" "Carbohydrate transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3047" "NMG90_16230" 24101.1142744285 0.0723156003542741 0.286780479102225 0.252163608139091 0.800914605805903 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF17259.1" "DUF5325" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3048" "NMG90_16235" 18603.8412939326 -0.0268377143929972 0.12928298978745 -0.207588905834559 0.835549967530499 1 "typA, bipA" "K06207" "GTP-binding protein" "NULL" "NULL" "NULL" "NULL" "PF00679.23" "EFG_C" "-" "NULL" "NULL" "NULL" "NULL" "COG1217" "TypA" "Predicted membrane GTPase involved in stress response" "Signal transduction mechanisms" "KOG0462" "KOG0462" "Elongation factor-type GTP-binding protein" "Translation, ribosomal structure and biogenesis" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3049" "NMG90_16240" 4154.89221803831 0.0972627471227163 0.190382473342103 0.510880783379373 0.609434537916961 1 "NULL" "NULL" "ylaH-like family protein" "NULL" "NULL" "NULL" "NULL" "PF14036.5" "YlaH" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3050" "NMG90_16245" 3620.19393435757 0.0136979554812172 0.182983113293354 0.0748591235260979 0.940326799959741 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3051" "NMG90_16250" 1303.19914398815 -0.180240720810346 0.150762843119015 -1.19552481952109 0.23188204508186 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF09963.8" "DUF2197" "-" "NULL" "NULL" "NULL" "NULL" "COG4896" "COG4896" "Uncharacterized protein conserved in bacteria" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3052" "NMG90_16255" 19662.9375876998 -0.0814234039458821 0.152343434024861 -0.534472683165291 0.593014544022992 1 "NULL" "NULL" "pyridoxamine 5'-phosphate oxidase-related FMN-binding" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3053" "NMG90_16260" 30669.5908389115 0.0326278052820237 0.127849686212001 0.255204422073592 0.798565215809855 1 "phoH2" "K07175" "PhoH-like ATPase" "NULL" "NULL" "NULL" "NULL" "PF02562.15" "PhoH" "-" "NULL" "NULL" "NULL" "NULL" "COG1875" "COG1875" "NYN ribonuclease and ATPase of PhoH family domains" "General    function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3054" "NMG90_16265" 2106.62880017344 -0.0135804563283356 0.140740470754898 -0.0964929011214284 0.923129111703449 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3055" "NMG90_16270" 10477.6204608262 -0.108771317709441 0.169900508604932 -0.640205957019035 0.522038710501154 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF07408.10" "DUF1507" "-" "NULL" "NULL" "NULL" "NULL" "COG4838" "COG4838" "Uncharacterized protein conserved in bacteria" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3056" "NMG90_16275" 5027.83691112895 -0.0194737218721947 0.157683130208885 -0.123499082282281 0.901711900961517 1 "ftsW, spoVE" "K03588" "cell division protein FtsW" "NULL" "NULL" "ko04112" "Cell cycle - Caulobacter" "PF01098.18" "FTSW_RODA_SPOVE" "-" "NULL" "NULL" "NULL" "NULL" "COG0772" "FtsW" "Bacterial cell division membrane protein" "Cell division and chromosome partitioning" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3057" "NMG90_16280" 134352.295507731 0.0953279002222608 0.207893355751086 0.458542313090556 0.646562870357404 1 "PC, pyc" "K01958" "pyruvate carboxylase" "M00173" "Reductive citrate cycle (Arnon-Buchanan cycle)" "ko00020==ko00620==ko00720==ko01100==ko01120==ko01200==ko01230" "Citrate cycle (TCA cycle)==Pyruvate metabolism==Carbon fixation pathways in prokaryotes==Metabolic pathways==Microbial metabolism in diverse environments==Carbon metabolism==Biosynthesis of amino acids" "PF02222.21" "ATP-grasp" "-" "NULL" "NULL" "NULL" "NULL" "COG1038" "PycA" "Pyruvate carboxylase" "Energy production and conversion" "KOG0369" "KOG0369" "Pyruvate carboxylase" "Energy production and conversion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3058" "NMG90_16285" 4869.99451068447 0.000437419374124081 0.206968861972501 0.00211345499006608 0.998313708148832 1 "COX15, ctaA" "K02259" "cytochrome c oxidase assembly protein subunit 15" "M00154" "Cytochrome c oxidase" "ko00190==ko00860==ko01100==ko01110==ko02020==ko04714" "Oxidative phosphorylation==Porphyrin and chlorophyll metabolism==Metabolic pathways==Biosynthesis of secondary metabolites==Two-component system==Thermogenesis" "PF02628.14" "COX15-CtaA" "-" "NULL" "NULL" "NULL" "NULL" "COG1612" "CtaA" "Uncharacterized protein required for cytochrome oxidase assembly" "Posttranslational modification, protein turnover, chaperones" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3059" "NMG90_16290" 41890.5651765823 0.0901496434299904 0.168208940384343 0.535938477610085 0.592001070608219 1 "COX10, ctaB, cyoE" "K02257" "heme o synthase" "M00154" "Cytochrome c oxidase" "ko00190==ko00860==ko01100==ko01110==ko04714" "Oxidative phosphorylation==Porphyrin and chlorophyll metabolism==Metabolic pathways==Biosynthesis of secondary metabolites==Thermogenesis" "PF01040.17" "UbiA" "-" "NULL" "NULL" "NULL" "NULL" "COG0109" "CyoE" "Polyprenyltransferase (cytochrome oxidase assembly factor)" "Posttranslational modification, protein turnover, chaperones" "KOG1380" "KOG1380" "Heme A farnesyltransferase" "Coenzyme transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3060" "NMG90_16295" 147207.646837631 0.0679848909654843 0.336030078143359 0.202317873867471 0.839668227575092 1 "coxB, ctaC" "K02275" "cytochrome c oxidase subunit II" "M00155" "Cytochrome c oxidase, prokaryotes" "ko00190==ko01100" "Oxidative phosphorylation==Metabolic pathways" "PF00116.19" "COX2" "-" "NULL" "NULL" "NULL" "NULL" "COG1622" "CyoA" "Heme/copper-type cytochrome/quinol oxidases, subunit 2" "Energy production and conversion" "KOG4767" "KOG4767" "Cytochrome c oxidase, subunit II, and related proteins" "Energy production and conversion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3061" "NMG90_16300" 265863.770407952 0.0224928349595324 0.380102839708915 0.0591756561901971 0.952812199201703 1 "coxA, ctaD" "K02274" "cytochrome c oxidase subunit I" "M00155" "Cytochrome c oxidase, prokaryotes" "ko00190==ko01100" "Oxidative phosphorylation==Metabolic pathways" "PF00115.19" "COX1" "-" "NULL" "NULL" "NULL" "NULL" "COG0843" "CyoB" "Heme/copper-type cytochrome/quinol oxidases, subunit 1" "Energy production and conversion" "KOG4769" "KOG4769" "Cytochrome c oxidase, subunit I" "Energy production and conversion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3062" "NMG90_16305" 61445.5085730273 -0.071445667110095 0.396467370914368 -0.180205667228859 0.856991109463218 1 "coxC, ctaE" "K02276" "cytochrome c oxidase subunit III" "M00155" "Cytochrome c oxidase, prokaryotes" "ko00190==ko01100" "Oxidative phosphorylation==Metabolic pathways" "PF00510.17" "COX3" "-" "NULL" "NULL" "NULL" "NULL" "COG1845" "CyoC" "Heme/copper-type cytochrome/quinol oxidase, subunit 3" "Energy production and conversion" "KOG4664" "KOG4664" "Cytochrome oxidase subunit III and related proteins" "Energy production and conversion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3063" "NMG90_16310" 46670.54785348 -0.0190922291572871 0.403820211023779 -0.0472790331838118 0.962290838488008 1 "coxD, ctaF" "K02277" "cytochrome c oxidase subunit IV" "M00155" "Cytochrome c oxidase, prokaryotes" "ko00190==ko01100" "Oxidative phosphorylation==Metabolic pathways" "PF03626.13" "COX4_pro" "-" "NULL" "NULL" "NULL" "NULL" "COG3125" "CyoD" "Heme/copper-type cytochrome/quinol oxidase, subunit 4" "Energy production and conversion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3064" "NMG90_16315" 19328.4179036524 -0.0585624510388676 0.390525353903468 -0.149958128079293 0.880797650577778 1 "ctaG" "K02862" "putative membrane protein" "NULL" "NULL" "NULL" "NULL" "PF09678.9" "Caa3_CtaG" "-" "NULL" "NULL" "NULL" "NULL" "COG3336" "COG3336" "Predicted membrane protein" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3065" "NMG90_16320" 19639.7102519118 0.124800921793565 0.212948707077971 0.586060951043339 0.557834556162033 1 "NULL" "NULL" "Protein of unknown function YugN-like protein" "NULL" "NULL" "NULL" "NULL" "PF08868.9" "YugN" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3066" "NMG90_16325" 8043.32969237253 -0.200036263380805 0.157202358291534 -1.27247622462403 0.203203966310387 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF00188.25" "CAP" "-" "NULL" "NULL" "NULL" "NULL" "COG2340" "COG2340" "Uncharacterized protein with SCP/PR1 domains" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3067" "NMG90_16330" 62.7058593130286 -0.240180841357387 0.267331189635777 -0.898439279324719 0.368951403460149 1 "NULL" "NULL" "coat family protein" "NULL" "NULL" "NULL" "NULL" "PF14071.5" "YlbD_coat" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3068" "NMG90_16335" 56.945617816335 0.335776847770897 0.27406488862944 1.22517280287187 0.220510119384079 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF14003.5" "YlbE" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3069" "NMG90_16340" 1344.36105547763 -0.0508751438522047 0.130429480074502 -0.390058626494136 0.696493195747851 1 "K15640, phoE" "K15640" "uncharacterized phosphatase" "NULL" "NULL" "NULL" "NULL" "PF00300.21" "His_Phos_1" "-" "NULL" "NULL" "NULL" "NULL" "COG0406" "phoE" "Broad specificity phosphatase PhoE and related phosphatases" "General function prediction only" "KOG0235" "KOG0235" "Phosphoglycerate mutase" "Carbohydrate transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3070" "NMG90_16345" 3917.83422737915 -0.11388114789272 0.130324183786949 -0.873829741983192 0.382210980764421 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF06133.10" "Com_YlbF" "-" "NULL" "NULL" "NULL" "NULL" "COG3679" "COG3679" "Regulatory protein involved in competence development and sporulation" "Replication, recombination and repair;    Signal transduction mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3071" "NMG90_16350" 2698.48164163739 -0.084678789724884 0.1361513752795 -0.621945900664245 0.533977441667336 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF09902.8" "DUF2129" "-" "NULL" "NULL" "NULL" "NULL" "COG4471" "COG4471" "Uncharacterized protein conserved in bacteria" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3072" "NMG90_16355" 2286.00472306999 0.096952429751916 0.192889685630702 0.502631488225537 0.615223386508616 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3073" "NMG90_16360" 2783.34472591851 -0.0597085159449642 0.12788469285889 -0.466893375666528 0.640576164938366 1 "rsmD" "K08316" "16S rRNA (guanine966-N2)-methyltransferase" "NULL" "NULL" "NULL" "NULL" "PF03602.14" "Cons_hypoth95" "-" "NULL" "NULL" "NULL" "NULL" "COG0742" "COG0742" "N6-adenine-specific methylase" "DNA replication, recombination, and repair" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3074" "NMG90_16365" 2703.67208975626 -0.0435825958924456 0.149258772385865 -0.291993530402191 0.770291570526116 1 "CoaD" "K00954" "pantetheine-phosphate adenylyltransferase" "M00120" "Coenzyme A biosynthesis, pantothenate => CoA" "ko00770==ko01100" "Pantothenate and CoA biosynthesis==Metabolic pathways" "PF01467.25" "CTP_transf_like" "-" "NULL" "NULL" "NULL" "NULL" "COG0669" "CoaD" "Phosphopantetheine adenylyltransferase" "Coenzyme metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3075" "NMG90_16370" 1732.34294106623 0.135000503471009 0.160611452896814 0.840540951695029 0.400605150516711 1 "NULL" "NULL" "ylbJ sporulation integral membrane protein YlbJ" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "COG3314" "COG3314" "Uncharacterized protein conserved in bacteria" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3076" "NMG90_16375" 2001.12333834375 -0.00934403543604178 0.138341555300237 -0.0675432296229631 0.946149248316779 1 "K07001" "K07001" "NTE family protein" "NULL" "NULL" "NULL" "NULL" "PF01734.21" "Patatin" "-" "NULL" "NULL" "NULL" "NULL" "COG1752" "RssA" "Predicted esterase of the alpha-beta hydrolase superfamily" "General function prediction only" "KOG2968" "KOG2968" "Predicted esterase of the alpha-beta hydrolase superfamily (Neuropathy target esterase), contains cAMP-binding domains" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3077" "NMG90_16380" 5912.44151928012 -0.0840957829230166 0.171763336055665 -0.489602640785707 0.62441510741409 1 "K07177" "K07177" "Lon-like protease" "NULL" "NULL" "NULL" "NULL" "PF05362.12" "Lon_C" "-" "NULL" "NULL" "NULL" "NULL" "COG3480" "SdrC" "Predicted secreted protein containing a PDZ domain" "Signal transduction mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3078" "NMG90_16385" 2368.977992456 -0.194350570573059 0.180358914169848 -1.07757673895749 0.281222687512736 1 "NULL" "NULL" "protein of unknown function DUF795" "NULL" "NULL" "NULL" "NULL" "PF05636.10" "HIGH_NTase1" "-" "NULL" "NULL" "NULL" "NULL" "COG1323" "COG1323" "Predicted nucleotidyltransferase" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3079" "NMG90_16390" 6755.07800262928 -0.18570899933435 0.117158667439321 -1.58510679058835 0.112942072996937 1 "K07040" "K07040" "uncharacterized protein" "NULL" "NULL" "NULL" "NULL" "PF02620.16" "DUF177" "-" "NULL" "NULL" "NULL" "NULL" "COG1399" "COG1399" "Predicted metal-binding, possibly nucleic acid-binding protein" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3080" "NMG90_16395" 1734.42077804713 -0.0837972265061077 0.251719217622319 -0.332899598598934 0.739210072447639 1 "RP-L32, MRPL32, rpmF" "K02911" "large subunit ribosomal protein L32" "NULL" "NULL" "ko03010" "Ribosome" "PF01783.22" "Ribosomal_L32p" "-" "NULL" "NULL" "NULL" "NULL" "COG0333" "RpmF" "Ribosomal protein L32" "Translation, ribosomal structure and biogenesis" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3081" "NMG90_16400" 305.814799627415 0.00923523287183281 0.295189315853677 0.0312857965239184 0.975041617596092 1 "NULL" "NULL" "transcription factor, RsfA family protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3082" "NMG90_16405" 28361.3160274738 0.121834810851258 0.181252835168735 0.672181545396721 0.501468128055979 1 "NULL" "NULL" "GCN5-related N-acetyltransferase" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3083" "NMG90_16410" 1299.89704361678 -0.20467235629397 0.184300845252845 -1.11053400766109 0.266768982064347 1 "panE, apbA" "K00077" "2-dehydropantoate 2-reductase" "M00119" "Pantothenate biosynthesis, valine/L-aspartate => pantothenate" "ko00770==ko01100==ko01110" "Pantothenate and CoA biosynthesis==Metabolic pathways==Biosynthesis of secondary metabolites" "PF02558.15" "ApbA" "-" "NULL" "NULL" "NULL" "NULL" "COG1893" "ApbA" "Ketopantoate reductase" "Coenzyme metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
